user_id,item_id,rating,timestamp
176,179,3.7,2025-04-04T04:00:00
363,206,2.9,2025-04-04T04:00:00
399,5,3.7,2025-04-04T04:00:00
47,249,3.2,2025-04-04T05:00:00
90,110,3.5,2025-04-04T05:00:00
437,6,5.0,2025-04-04T05:00:00
206,185,3.0,2025-04-04T06:00:00
215,185,3.7,2025-04-04T06:00:00
372,258,4.2,2025-04-04T06:00:00
425,13,4.3,2025-04-04T07:00:00
465,238,4.3,2025-04-04T07:00:00
109,41,4.1,2025-04-04T08:00:00
171,183,4.6,2025-04-04T08:00:00
179,273,2.2,2025-04-04T08:00:00
223,206,3.4,2025-04-04T08:00:00
457,42,3.9,2025-04-04T08:00:00
487,18,3.8,2025-04-04T08:00:00
108,107,4.3,2025-04-04T09:00:00
257,9,3.3,2025-04-04T10:00:00
347,61,5.0,2025-04-04T10:00:00
35,189,5.0,2025-04-04T12:00:00
260,267,3.7,2025-04-04T12:00:00
25,157,3.9,2025-04-04T13:00:00
310,2,3.9,2025-04-04T13:00:00
317,79,4.1,2025-04-04T13:00:00
380,244,5.0,2025-04-04T13:00:00
398,74,3.8,2025-04-04T13:00:00
3,238,3.0,2025-04-04T14:00:00
88,71,3.8,2025-04-04T14:00:00
117,161,2.1,2025-04-04T14:00:00
124,41,2.6,2025-04-04T14:00:00
253,99,4.4,2025-04-04T14:00:00
147,66,4.0,2025-04-04T15:00:00
162,42,2.7,2025-04-04T15:00:00
104,98,5.0,2025-04-04T16:00:00
146,256,4.2,2025-04-04T16:00:00
300,210,2.5,2025-04-04T16:00:00
487,89,3.8,2025-04-04T16:00:00
35,58,3.9,2025-04-04T17:00:00
66,5,2.8,2025-04-04T17:00:00
160,280,4.3,2025-04-04T17:00:00
365,297,3.4,2025-04-04T17:00:00
65,75,2.4,2025-04-04T18:00:00
24,89,3.6,2025-04-04T19:00:00
215,144,3.9,2025-04-04T19:00:00
149,234,4.4,2025-04-04T21:00:00
286,183,5.0,2025-04-04T21:00:00
91,170,3.9,2025-04-04T22:00:00
288,74,4.1,2025-04-04T22:00:00
357,18,4.3,2025-04-04T22:00:00
214,43,1.8,2025-04-04T23:00:00
446,64,5.0,2025-04-04T23:00:00
19,285,4.3,2025-04-05T00:00:00
70,45,3.4,2025-04-05T00:00:00
434,89,4.2,2025-04-05T00:00:00
140,21,2.2,2025-04-05T01:00:00
347,266,3.9,2025-04-05T01:00:00
86,180,3.5,2025-04-05T02:00:00
266,249,4.1,2025-04-05T02:00:00
317,217,4.1,2025-04-05T02:00:00
430,291,4.4,2025-04-05T02:00:00
467,267,3.7,2025-04-05T02:00:00
223,89,3.9,2025-04-05T03:00:00
232,249,3.8,2025-04-05T03:00:00
256,89,2.4,2025-04-05T03:00:00
257,231,4.4,2025-04-05T03:00:00
309,198,4.4,2025-04-05T03:00:00
188,129,3.2,2025-04-05T04:00:00
214,42,2.2,2025-04-05T04:00:00
454,89,3.9,2025-04-05T04:00:00
226,87,2.9,2025-04-05T05:00:00
70,270,3.3,2025-04-05T06:00:00
358,270,1.4,2025-04-05T06:00:00
243,95,3.2,2025-04-05T07:00:00
332,76,4.7,2025-04-05T07:00:00
90,258,2.3,2025-04-05T08:00:00
330,249,4.4,2025-04-05T08:00:00
399,16,5.0,2025-04-05T08:00:00
47,163,4.7,2025-04-05T09:00:00
172,144,3.0,2025-04-05T09:00:00
253,266,3.7,2025-04-05T09:00:00
381,198,3.2,2025-04-05T09:00:00
453,177,4.2,2025-04-05T09:00:00
134,135,2.9,2025-04-05T10:00:00
146,288,4.4,2025-04-05T10:00:00
278,110,5.0,2025-04-05T10:00:00
6,251,1.9,2025-04-05T11:00:00
46,277,3.7,2025-04-05T11:00:00
73,42,5.0,2025-04-05T11:00:00
323,293,2.2,2025-04-05T11:00:00
345,6,2.9,2025-04-05T11:00:00
25,29,3.0,2025-04-05T12:00:00
276,292,3.0,2025-04-05T12:00:00
313,68,3.6,2025-04-05T12:00:00
70,284,3.0,2025-04-05T13:00:00
373,177,5.0,2025-04-05T13:00:00
437,25,3.8,2025-04-05T13:00:00
260,291,4.0,2025-04-05T14:00:00
293,299,2.6,2025-04-05T14:00:00
316,75,4.4,2025-04-05T14:00:00
361,117,5.0,2025-04-05T14:00:00
79,284,4.2,2025-04-05T15:00:00
222,189,5.0,2025-04-05T15:00:00
286,205,3.3,2025-04-05T15:00:00
398,280,3.9,2025-04-05T15:00:00
474,250,2.3,2025-04-05T15:00:00
50,239,3.8,2025-04-05T16:00:00
377,26,3.4,2025-04-05T17:00:00
386,221,3.9,2025-04-05T17:00:00
66,161,3.5,2025-04-05T18:00:00
138,156,2.7,2025-04-05T18:00:00
162,197,3.1,2025-04-05T18:00:00
10,149,2.7,2025-04-05T19:00:00
471,156,4.4,2025-04-05T19:00:00
158,33,3.3,2025-04-05T20:00:00
172,66,3.7,2025-04-05T20:00:00
234,230,4.8,2025-04-05T20:00:00
47,176,5.0,2025-04-05T21:00:00
356,292,5.0,2025-04-05T21:00:00
432,234,3.8,2025-04-05T21:00:00
467,270,4.9,2025-04-05T21:00:00
83,209,4.1,2025-04-05T22:00:00
206,193,4.0,2025-04-05T22:00:00
360,278,3.4,2025-04-05T22:00:00
425,42,3.9,2025-04-05T23:00:00
461,74,3.2,2025-04-05T23:00:00
66,190,4.9,2025-04-06T00:00:00
91,17,5.0,2025-04-06T00:00:00
145,5,3.1,2025-04-06T00:00:00
151,107,5.0,2025-04-06T00:00:00
326,61,4.6,2025-04-06T00:00:00
380,224,5.0,2025-04-06T00:00:00
163,79,5.0,2025-04-06T01:00:00
199,150,4.4,2025-04-06T01:00:00
266,148,4.1,2025-04-06T01:00:00
398,46,2.9,2025-04-06T01:00:00
435,280,3.7,2025-04-06T01:00:00
488,89,2.2,2025-04-06T01:00:00
88,269,2.5,2025-04-06T02:00:00
300,227,4.2,2025-04-06T02:00:00
354,179,5.0,2025-04-06T02:00:00
437,20,5.0,2025-04-06T02:00:00
450,102,3.7,2025-04-06T02:00:00
278,250,3.0,2025-04-06T03:00:00
226,4,3.2,2025-04-06T04:00:00
227,288,3.3,2025-04-06T04:00:00
472,17,3.4,2025-04-06T04:00:00
86,67,2.9,2025-04-06T05:00:00
171,196,3.9,2025-04-06T05:00:00
386,74,2.2,2025-04-06T05:00:00
63,273,5.0,2025-04-06T06:00:00
77,102,4.7,2025-04-06T06:00:00
288,89,4.4,2025-04-06T06:00:00
450,122,3.8,2025-04-06T06:00:00
341,173,2.9,2025-04-06T07:00:00
138,250,1.7,2025-04-06T08:00:00
147,5,3.2,2025-04-06T08:00:00
305,177,4.9,2025-04-06T08:00:00
389,46,5.0,2025-04-06T08:00:00
461,48,4.6,2025-04-06T08:00:00
25,181,3.3,2025-04-06T09:00:00
64,7,3.2,2025-04-06T09:00:00
276,277,4.2,2025-04-06T09:00:00
347,51,5.0,2025-04-06T09:00:00
365,274,4.8,2025-04-06T09:00:00
6,209,2.4,2025-04-06T10:00:00
180,183,5.0,2025-04-06T10:00:00
227,89,4.5,2025-04-06T10:00:00
293,181,3.3,2025-04-06T10:00:00
352,38,2.6,2025-04-06T10:00:00
290,79,4.7,2025-04-06T11:00:00
472,6,5.0,2025-04-06T11:00:00
194,71,5.0,2025-04-06T13:00:00
439,277,3.6,2025-04-06T13:00:00
488,267,3.8,2025-04-06T13:00:00
373,132,5.0,2025-04-06T14:00:00
53,264,5.0,2025-04-06T15:00:00
130,244,3.5,2025-04-06T15:00:00
152,250,4.6,2025-04-06T15:00:00
274,233,3.8,2025-04-06T15:00:00
391,183,2.3,2025-04-06T15:00:00
46,161,3.7,2025-04-06T16:00:00
66,246,2.3,2025-04-06T16:00:00
112,48,3.8,2025-04-06T16:00:00
124,260,3.9,2025-04-06T16:00:00
443,187,5.0,2025-04-06T16:00:00
458,202,4.5,2025-04-06T16:00:00
113,94,4.7,2025-04-06T17:00:00
194,55,5.0,2025-04-06T17:00:00
28,21,3.0,2025-04-06T18:00:00
183,267,1.5,2025-04-06T18:00:00
99,250,4.4,2025-04-06T19:00:00
432,226,3.7,2025-04-06T19:00:00
439,209,4.5,2025-04-06T19:00:00
137,141,4.4,2025-04-06T20:00:00
286,132,4.3,2025-04-06T20:00:00
39,300,4.3,2025-04-06T21:00:00
174,243,2.8,2025-04-06T21:00:00
81,67,4.9,2025-04-06T23:00:00
232,263,2.8,2025-04-06T23:00:00
305,277,4.4,2025-04-06T23:00:00
357,48,5.0,2025-04-06T23:00:00
256,50,3.2,2025-04-07T00:00:00
266,189,3.4,2025-04-07T00:00:00
347,64,5.0,2025-04-07T00:00:00
134,283,4.6,2025-04-07T01:00:00
155,299,4.0,2025-04-07T01:00:00
227,70,4.2,2025-04-07T01:00:00
439,266,4.0,2025-04-07T01:00:00
146,42,3.5,2025-04-07T02:00:00
152,231,4.6,2025-04-07T02:00:00
317,253,4.4,2025-04-07T03:00:00
323,246,3.1,2025-04-07T03:00:00
354,201,4.7,2025-04-07T03:00:00
183,4,3.3,2025-04-07T04:00:00
300,228,2.8,2025-04-07T04:00:00
47,193,3.4,2025-04-07T05:00:00
185,178,5.0,2025-04-07T05:00:00
399,243,3.6,2025-04-07T05:00:00
113,92,3.2,2025-04-07T06:00:00
467,264,5.0,2025-04-07T06:00:00
405,164,4.3,2025-04-07T07:00:00
457,9,3.5,2025-04-07T07:00:00
65,10,3.7,2025-04-07T08:00:00
160,291,4.8,2025-04-07T08:00:00
212,158,2.9,2025-04-07T08:00:00
269,177,3.4,2025-04-07T08:00:00
104,125,5.0,2025-04-07T09:00:00
138,193,2.2,2025-04-07T09:00:00
326,231,3.3,2025-04-07T09:00:00
255,280,3.6,2025-04-07T10:00:00
464,74,3.9,2025-04-07T10:00:00
93,222,4.7,2025-04-07T11:00:00
373,21,4.1,2025-04-07T11:00:00
117,210,4.6,2025-04-07T12:00:00
323,201,3.4,2025-04-07T12:00:00
99,4,3.5,2025-04-07T13:00:00
112,15,3.9,2025-04-07T13:00:00
252,243,2.3,2025-04-07T13:00:00
370,206,3.5,2025-04-07T13:00:00
389,23,4.3,2025-04-07T13:00:00
180,184,4.4,2025-04-07T14:00:00
212,162,3.1,2025-04-07T14:00:00
458,232,4.0,2025-04-07T14:00:00
196,102,3.9,2025-04-07T15:00:00
356,256,4.9,2025-04-07T15:00:00
465,250,5.0,2025-04-07T15:00:00
419,207,3.2,2025-04-07T16:00:00
73,259,3.5,2025-04-07T17:00:00
274,122,3.0,2025-04-07T17:00:00
330,206,3.9,2025-04-07T17:00:00
358,63,2.4,2025-04-07T17:00:00
131,277,3.7,2025-04-07T18:00:00
232,248,4.1,2025-04-07T18:00:00
439,273,4.4,2025-04-07T18:00:00
5,179,4.2,2025-04-07T19:00:00
96,94,4.1,2025-04-07T19:00:00
316,66,4.7,2025-04-07T19:00:00
363,216,4.0,2025-04-07T19:00:00
474,199,4.0,2025-04-07T19:00:00
43,220,3.0,2025-04-07T20:00:00
77,60,5.0,2025-04-07T20:00:00
176,174,4.3,2025-04-07T20:00:00
146,274,4.1,2025-04-07T21:00:00
204,164,3.4,2025-04-07T21:00:00
357,6,4.0,2025-04-07T21:00:00
19,292,4.4,2025-04-07T22:00:00
65,28,3.1,2025-04-07T22:00:00
160,265,5.0,2025-04-07T23:00:00
174,20,1.0,2025-04-07T23:00:00
109,43,4.0,2025-04-08T00:00:00
316,25,2.5,2025-04-08T00:00:00
361,148,3.8,2025-04-08T00:00:00
363,243,3.6,2025-04-08T00:00:00
381,74,4.3,2025-04-08T00:00:00
474,193,4.8,2025-04-08T00:00:00
5,164,4.8,2025-04-08T01:00:00
90,239,2.5,2025-04-08T01:00:00
214,182,3.2,2025-04-08T01:00:00
240,35,4.7,2025-04-08T01:00:00
108,277,3.1,2025-04-08T02:00:00
253,158,2.9,2025-04-08T02:00:00
360,191,4.5,2025-04-08T02:00:00
454,225,3.7,2025-04-08T02:00:00
212,170,3.2,2025-04-08T03:00:00
276,249,4.2,2025-04-08T03:00:00
53,263,3.3,2025-04-08T04:00:00
151,110,3.8,2025-04-08T04:00:00
386,239,4.1,2025-04-08T04:00:00
405,74,3.9,2025-04-08T04:00:00
46,29,3.4,2025-04-08T05:00:00
172,269,3.8,2025-04-08T05:00:00
341,164,2.8,2025-04-08T05:00:00
468,122,3.0,2025-04-08T05:00:00
81,106,5.0,2025-04-08T06:00:00
487,284,4.7,2025-04-08T06:00:00
358,122,2.1,2025-04-08T07:00:00
461,20,3.4,2025-04-08T07:00:00
138,116,3.0,2025-04-08T08:00:00
347,29,3.7,2025-04-08T08:00:00
354,193,5.0,2025-04-08T08:00:00
3,206,4.4,2025-04-08T09:00:00
79,210,3.9,2025-04-08T09:00:00
109,6,3.1,2025-04-08T09:00:00
284,154,3.2,2025-04-08T09:00:00
310,11,3.6,2025-04-08T09:00:00
332,257,4.1,2025-04-08T09:00:00
77,103,4.8,2025-04-08T10:00:00
227,29,5.0,2025-04-08T10:00:00
380,122,3.2,2025-04-08T10:00:00
454,280,2.3,2025-04-08T10:00:00
140,273,4.6,2025-04-08T11:00:00
252,209,1.7,2025-04-08T11:00:00
257,216,4.1,2025-04-08T11:00:00
373,18,3.7,2025-04-08T11:00:00
66,155,4.1,2025-04-08T12:00:00
288,95,3.3,2025-04-08T12:00:00
290,199,3.4,2025-04-08T12:00:00
323,236,1.9,2025-04-08T13:00:00
104,106,5.0,2025-04-08T14:00:00
330,211,4.1,2025-04-08T14:00:00
446,63,4.3,2025-04-08T14:00:00
90,32,3.2,2025-04-08T15:00:00
137,74,2.5,2025-04-08T15:00:00
234,239,3.8,2025-04-08T15:00:00
453,198,4.1,2025-04-08T15:00:00
35,122,3.0,2025-04-08T16:00:00
222,153,4.9,2025-04-08T16:00:00
419,237,5.0,2025-04-08T16:00:00
24,48,4.8,2025-04-08T17:00:00
149,253,5.0,2025-04-08T17:00:00
204,126,4.1,2025-04-08T17:00:00
260,54,4.8,2025-04-08T17:00:00
313,129,3.8,2025-04-08T18:00:00
381,157,4.9,2025-04-08T18:00:00
437,36,4.0,2025-04-08T18:00:00
10,12,3.9,2025-04-08T19:00:00
215,104,4.0,2025-04-08T19:00:00
206,27,2.3,2025-04-08T20:00:00
226,10,3.5,2025-04-08T20:00:00
223,57,2.8,2025-04-08T21:00:00
227,261,3.5,2025-04-08T21:00:00
296,55,5.0,2025-04-08T21:00:00
63,271,4.4,2025-04-08T22:00:00
305,42,2.8,2025-04-08T22:00:00
434,49,4.6,2025-04-08T22:00:00
472,15,3.8,2025-04-08T22:00:00
91,197,3.7,2025-04-08T23:00:00
138,266,3.0,2025-04-08T23:00:00
486,266,1.9,2025-04-08T23:00:00
73,48,5.0,2025-04-09T00:00:00
309,277,3.1,2025-04-09T00:00:00
450,206,4.0,2025-04-09T00:00:00
317,70,4.7,2025-04-09T01:00:00
443,85,4.0,2025-04-09T01:00:00
457,183,3.2,2025-04-09T01:00:00
458,178,3.9,2025-04-09T01:00:00
77,70,4.5,2025-04-09T02:00:00
83,223,4.6,2025-04-09T02:00:00
365,253,3.9,2025-04-09T02:00:00
464,161,4.7,2025-04-09T02:00:00
109,25,2.6,2025-04-09T03:00:00
163,267,5.0,2025-04-09T03:00:00
66,299,4.4,2025-04-09T04:00:00
230,189,4.9,2025-04-09T04:00:00
256,74,4.1,2025-04-09T04:00:00
25,165,4.6,2025-04-09T05:00:00
145,74,2.9,2025-04-09T05:00:00
330,184,3.3,2025-04-09T05:00:00
370,222,2.9,2025-04-09T05:00:00
461,42,4.1,2025-04-09T05:00:00
53,141,2.9,2025-04-09T06:00:00
70,102,3.4,2025-04-09T06:00:00
183,209,3.1,2025-04-09T06:00:00
199,129,4.4,2025-04-09T06:00:00
240,11,4.1,2025-04-09T06:00:00
293,250,4.1,2025-04-09T06:00:00
316,149,2.9,2025-04-09T06:00:00
146,17,4.2,2025-04-09T07:00:00
341,277,2.9,2025-04-09T07:00:00
360,162,4.5,2025-04-09T07:00:00
124,165,2.5,2025-04-09T09:00:00
155,267,4.8,2025-04-09T09:00:00
300,233,4.0,2025-04-09T09:00:00
373,176,4.9,2025-04-09T09:00:00
88,55,4.6,2025-04-09T10:00:00
158,27,4.2,2025-04-09T10:00:00
223,250,2.2,2025-04-09T10:00:00
53,253,5.0,2025-04-09T12:00:00
86,250,4.2,2025-04-09T12:00:00
130,207,3.4,2025-04-09T12:00:00
377,43,4.0,2025-04-09T12:00:00
93,5,3.4,2025-04-09T13:00:00
316,153,3.6,2025-04-09T13:00:00
391,34,4.4,2025-04-09T13:00:00
112,182,3.8,2025-04-09T14:00:00
171,20,3.2,2025-04-09T14:00:00
162,195,3.6,2025-04-09T15:00:00
163,270,5.0,2025-04-09T15:00:00
381,112,3.1,2025-04-09T15:00:00
435,244,3.3,2025-04-09T15:00:00
138,144,4.0,2025-04-09T16:00:00
172,57,4.3,2025-04-09T17:00:00
183,48,4.1,2025-04-09T17:00:00
212,209,2.2,2025-04-09T17:00:00
257,246,4.7,2025-04-09T17:00:00
332,57,5.0,2025-04-09T17:00:00
24,122,4.1,2025-04-09T18:00:00
174,205,3.7,2025-04-09T18:00:00
204,264,2.9,2025-04-09T18:00:00
28,101,4.0,2025-04-09T19:00:00
278,46,4.4,2025-04-09T19:00:00
290,88,4.1,2025-04-09T19:00:00
465,164,3.7,2025-04-09T19:00:00
225,164,4.2,2025-04-09T20:00:00
255,255,4.6,2025-04-09T20:00:00
266,164,3.0,2025-04-09T20:00:00
468,29,3.5,2025-04-09T20:00:00
64,164,4.5,2025-04-09T21:00:00
82,164,3.6,2025-04-09T21:00:00
152,236,4.9,2025-04-09T21:00:00
99,150,4.5,2025-04-09T22:00:00
109,45,3.5,2025-04-09T22:00:00
443,261,3.4,2025-04-09T22:00:00
464,184,4.2,2025-04-09T22:00:00
39,103,4.5,2025-04-09T23:00:00
194,92,4.9,2025-04-09T23:00:00
488,214,2.9,2025-04-09T23:00:00
215,45,3.0,2025-04-10T00:00:00
274,213,4.2,2025-04-10T00:00:00
276,164,2.6,2025-04-10T00:00:00
357,17,3.3,2025-04-10T00:00:00
222,179,5.0,2025-04-10T01:00:00
47,258,3.7,2025-04-10T02:00:00
79,271,4.1,2025-04-10T02:00:00
113,59,4.7,2025-04-10T02:00:00
278,6,3.3,2025-04-10T02:00:00
290,6,3.0,2025-04-10T02:00:00
293,48,3.9,2025-04-10T02:00:00
223,74,3.0,2025-04-10T03:00:00
134,104,3.5,2025-04-10T04:00:00
155,276,5.0,2025-04-10T04:00:00
230,178,3.6,2025-04-10T04:00:00
25,174,4.3,2025-04-10T05:00:00
96,187,2.9,2025-04-10T05:00:00
225,157,4.8,2025-04-10T05:00:00
326,70,4.3,2025-04-10T05:00:00
330,32,4.2,2025-04-10T05:00:00
352,192,4.6,2025-04-10T05:00:00
389,11,5.0,2025-04-10T05:00:00
6,200,1.8,2025-04-10T06:00:00
63,295,3.8,2025-04-10T06:00:00
180,212,2.9,2025-04-10T06:00:00
222,176,5.0,2025-04-10T06:00:00
266,31,4.1,2025-04-10T07:00:00
454,51,4.3,2025-04-10T08:00:00
468,45,3.1,2025-04-10T08:00:00
64,163,3.8,2025-04-10T09:00:00
250,122,3.3,2025-04-10T10:00:00
317,250,3.6,2025-04-10T10:00:00
183,18,2.4,2025-04-10T11:00:00
439,221,4.3,2025-04-10T11:00:00
163,92,5.0,2025-04-10T12:00:00
257,232,5.0,2025-04-10T12:00:00
399,75,3.0,2025-04-10T12:00:00
419,243,4.1,2025-04-10T12:00:00
46,181,3.7,2025-04-10T13:00:00
370,79,4.6,2025-04-10T13:00:00
474,126,2.8,2025-04-10T13:00:00
10,29,3.5,2025-04-10T14:00:00
196,122,3.9,2025-04-10T14:00:00
269,156,4.6,2025-04-10T14:00:00
286,149,3.8,2025-04-10T14:00:00
473,218,3.9,2025-04-10T14:00:00
185,80,5.0,2025-04-10T15:00:00
356,284,5.0,2025-04-10T15:00:00
109,48,2.8,2025-04-10T16:00:00
155,266,3.7,2025-04-10T16:00:00
240,34,4.1,2025-04-10T16:00:00
326,138,2.6,2025-04-10T16:00:00
108,74,2.6,2025-04-10T17:00:00
468,267,2.5,2025-04-10T17:00:00
486,209,2.8,2025-04-10T17:00:00
77,42,3.2,2025-04-10T18:00:00
405,193,4.9,2025-04-10T19:00:00
117,201,4.4,2025-04-10T20:00:00
313,162,3.2,2025-04-10T20:00:00
330,227,4.5,2025-04-10T20:00:00
65,50,3.6,2025-04-10T21:00:00
171,32,4.5,2025-04-10T21:00:00
381,195,4.9,2025-04-10T21:00:00
88,74,4.3,2025-04-10T22:00:00
472,243,3.2,2025-04-10T22:00:00
284,189,2.7,2025-04-10T23:00:00
458,206,5.0,2025-04-10T23:00:00
467,12,3.3,2025-04-10T23:00:00
83,208,4.8,2025-04-11T00:00:00
130,89,3.3,2025-04-11T00:00:00
234,243,4.8,2025-04-11T00:00:00
316,6,3.1,2025-04-11T00:00:00
256,121,3.9,2025-04-11T02:00:00
274,25,3.8,2025-04-11T02:00:00
276,247,3.5,2025-04-11T02:00:00
93,219,4.3,2025-04-11T03:00:00
232,175,5.0,2025-04-11T03:00:00
204,177,3.7,2025-04-11T05:00:00
206,187,3.1,2025-04-11T05:00:00
296,70,2.6,2025-04-11T05:00:00
356,29,3.1,2025-04-11T05:00:00
358,211,2.4,2025-04-11T05:00:00
240,49,4.0,2025-04-11T06:00:00
352,111,4.9,2025-04-11T06:00:00
357,45,3.3,2025-04-11T06:00:00
457,5,3.5,2025-04-11T06:00:00
461,26,3.8,2025-04-11T06:00:00
253,152,3.7,2025-04-11T07:00:00
99,29,3.2,2025-04-11T08:00:00
145,164,2.2,2025-04-11T08:00:00
214,173,3.2,2025-04-11T08:00:00
260,274,4.6,2025-04-11T08:00:00
305,46,3.8,2025-04-11T08:00:00
151,102,3.9,2025-04-11T09:00:00
373,41,3.9,2025-04-11T09:00:00
380,238,4.4,2025-04-11T09:00:00
470,267,3.8,2025-04-11T09:00:00
117,238,5.0,2025-04-11T10:00:00
288,45,3.4,2025-04-11T10:00:00
309,161,5.0,2025-04-11T10:00:00
450,141,4.4,2025-04-11T10:00:00
453,165,3.6,2025-04-11T10:00:00
473,223,4.3,2025-04-11T10:00:00
317,6,4.9,2025-04-11T11:00:00
131,259,4.1,2025-04-11T12:00:00
81,178,4.8,2025-04-11T13:00:00
255,275,2.6,2025-04-11T13:00:00
276,293,3.0,2025-04-11T13:00:00
6,29,3.3,2025-04-11T14:00:00
70,280,3.9,2025-04-11T14:00:00
361,116,4.9,2025-04-11T14:00:00
435,94,4.5,2025-04-11T14:00:00
19,192,5.0,2025-04-11T15:00:00
91,22,4.2,2025-04-11T15:00:00
278,19,4.8,2025-04-11T15:00:00
43,107,2.2,2025-04-11T16:00:00
73,5,3.6,2025-04-11T16:00:00
104,1,3.2,2025-04-11T16:00:00
172,209,3.1,2025-04-11T16:00:00
252,102,2.5,2025-04-11T16:00:00
301,29,5.0,2025-04-11T16:00:00
454,122,2.9,2025-04-11T16:00:00
176,267,3.5,2025-04-11T17:00:00
326,229,3.4,2025-04-11T17:00:00
5,172,4.6,2025-04-11T18:00:00
446,52,3.8,2025-04-11T18:00:00
493,74,3.6,2025-04-11T18:00:00
82,122,3.6,2025-04-11T19:00:00
162,174,4.7,2025-04-11T19:00:00
363,250,3.5,2025-04-11T19:00:00
183,12,3.1,2025-04-11T20:00:00
419,221,4.2,2025-04-11T20:00:00
485,153,5.0,2025-04-11T20:00:00
160,122,2.3,2025-04-11T21:00:00
5,165,3.9,2025-04-11T22:00:00
226,128,3.3,2025-04-11T22:00:00
332,59,4.1,2025-04-11T22:00:00
434,63,5.0,2025-04-11T22:00:00
163,58,5.0,2025-04-11T23:00:00
305,72,3.9,2025-04-12T00:00:00
386,189,2.5,2025-04-12T00:00:00
230,200,4.3,2025-04-12T01:00:00
257,249,4.8,2025-04-12T01:00:00
347,83,5.0,2025-04-12T01:00:00
493,70,3.0,2025-04-12T01:00:00
3,212,4.0,2025-04-12T02:00:00
39,296,3.3,2025-04-12T02:00:00
196,148,4.2,2025-04-12T02:00:00
309,191,4.3,2025-04-12T02:00:00
434,55,5.0,2025-04-12T02:00:00
450,135,3.6,2025-04-12T02:00:00
472,42,3.9,2025-04-12T02:00:00
53,266,5.0,2025-04-12T03:00:00
137,148,3.9,2025-04-12T03:00:00
155,182,3.7,2025-04-12T03:00:00
487,285,5.0,2025-04-12T03:00:00
28,150,4.8,2025-04-12T04:00:00
131,141,2.7,2025-04-12T04:00:00
252,195,3.9,2025-04-12T05:00:00
284,165,3.7,2025-04-12T05:00:00
310,17,5.0,2025-04-12T05:00:00
354,177,4.8,2025-04-12T05:00:00
91,46,4.9,2025-04-12T06:00:00
112,25,3.6,2025-04-12T07:00:00
160,243,5.0,2025-04-12T07:00:00
290,102,3.3,2025-04-12T07:00:00
300,87,4.2,2025-04-12T07:00:00
323,263,1.1,2025-04-12T07:00:00
356,283,5.0,2025-04-12T07:00:00
487,277,4.7,2025-04-12T07:00:00
65,15,4.4,2025-04-12T08:00:00
215,106,4.8,2025-04-12T08:00:00
266,128,4.2,2025-04-12T08:00:00
399,28,4.0,2025-04-12T08:00:00
485,209,4.2,2025-04-12T08:00:00
360,196,4.1,2025-04-12T09:00:00
25,194,2.7,2025-04-12T10:00:00
91,18,4.9,2025-04-12T10:00:00
99,209,3.7,2025-04-12T11:00:00
464,42,3.0,2025-04-12T11:00:00
470,253,3.5,2025-04-12T11:00:00
88,79,4.4,2025-04-12T12:00:00
90,266,2.3,2025-04-12T12:00:00
232,130,4.3,2025-04-12T12:00:00
124,266,4.6,2025-04-12T13:00:00
206,157,4.6,2025-04-12T13:00:00
347,63,4.1,2025-04-12T13:00:00
434,20,4.6,2025-04-12T13:00:00
35,176,5.0,2025-04-12T14:00:00
131,212,5.0,2025-04-12T14:00:00
186,29,4.7,2025-04-12T14:00:00
250,129,4.9,2025-04-12T14:00:00
437,41,3.9,2025-04-12T14:00:00
176,76,4.8,2025-04-12T15:00:00
215,133,3.6,2025-04-12T15:00:00
46,170,4.1,2025-04-12T16:00:00
266,105,4.8,2025-04-12T16:00:00
332,42,3.8,2025-04-12T16:00:00
240,46,4.4,2025-04-12T17:00:00
253,82,4.3,2025-04-12T17:00:00
274,21,4.2,2025-04-12T17:00:00
450,266,3.6,2025-04-12T17:00:00
399,133,2.7,2025-04-12T18:00:00
185,75,5.0,2025-04-12T19:00:00
25,162,4.1,2025-04-12T20:00:00
66,189,4.5,2025-04-12T20:00:00
174,212,3.3,2025-04-12T20:00:00
194,75,4.2,2025-04-12T20:00:00
199,217,3.0,2025-04-12T20:00:00
227,13,5.0,2025-04-12T20:00:00
486,226,3.7,2025-04-12T20:00:00
65,60,1.9,2025-04-12T21:00:00
108,295,3.7,2025-04-12T21:00:00
260,75,4.1,2025-04-12T21:00:00
365,164,3.4,2025-04-12T21:00:00
488,17,3.3,2025-04-12T21:00:00
152,228,4.3,2025-04-12T22:00:00
180,175,3.1,2025-04-12T23:00:00
341,122,1.0,2025-04-13T00:00:00
473,249,3.3,2025-04-13T00:00:00
66,169,4.3,2025-04-13T01:00:00
119,40,4.2,2025-04-13T01:00:00
155,42,3.1,2025-04-13T01:00:00
356,251,5.0,2025-04-13T01:00:00
117,232,3.9,2025-04-13T02:00:00
146,194,3.2,2025-04-13T02:00:00
158,6,3.5,2025-04-13T02:00:00
240,23,4.4,2025-04-13T02:00:00
377,20,4.0,2025-04-13T02:00:00
381,193,5.0,2025-04-13T02:00:00
332,184,3.2,2025-04-13T03:00:00
373,12,4.7,2025-04-13T03:00:00
391,22,4.4,2025-04-13T03:00:00
439,213,3.7,2025-04-13T03:00:00
88,102,3.0,2025-04-13T04:00:00
151,101,4.0,2025-04-13T04:00:00
256,149,4.0,2025-04-13T05:00:00
